gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity,,,,,
2022-02-13 11:12:52 +07,2022-02-13 11:12:52 +07,0,0.079,0,31,80,1008,118407,0,39.34,1.17,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-13 11:22:52 +07,2022-02-13 11:22:52 +07,0,1.044,1104412672,32,76,1008,95069,0,35.98,1.1,0,0,1,4.5,6.9,0,0,0,0,,,,,
2022-02-13 11:32:52 +07,2022-02-13 11:32:52 +07,0,1.19,1127114342,32,75,1008,119880,0,42.240002,1.28,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-13 11:42:52 +07,2022-02-13 11:42:52 +07,0,2.968,1128025293,32,76,1007,51898,0,30.040001,0.89,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-13 11:52:52 +07,2022-02-13 11:52:52 +07,0,1.366,1128700314,31,76,1007,52925,0,28.459999,0.85,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-13 12:02:52 +07,2022-02-13 12:02:52 +07,0,0.421,1133471334,32,76,1007,104306,0,41.490002,1.27,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-13 12:12:52 +07,2022-02-13 12:12:52 +07,0,0.609,1134261043,32,73,1007,127600,0,42.970001,1.41,0,0,1,4.2,6.7,0,0,0,0,,,,,
2022-02-13 12:22:52 +07,2022-02-13 12:22:52 +07,0,1.052,1129657139,32,73,1007,117256,0,41.290001,1.31,0,0,1,4.3,6.5,0,0,0,0,,,,,
2022-02-13 12:32:52 +07,2022-02-13 12:32:52 +07,0,0.282,0,33,73,1007,136516,0,47.25,1.45,0,0,1,4,6.7,0,0,0,0,,,,,
2022-02-13 12:42:52 +07,2022-02-13 12:42:52 +07,0,0.587,1130168320,33,70,1006,130679,0,45.470001,1.37,0,0,1,4.2,6.7,0,0,0,0,,,,,
2022-02-13 12:52:52 +07,2022-02-13 12:52:52 +07,0,0.341,1132573491,33,72,1006,132616,0,47.130001,1.41,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-13 13:02:52 +07,2022-02-13 13:02:52 +07,0,2.455,1127645184,33,71,1006,138962,0,48.110001,1.41,0,0,1,4,6.7,0,0,0,0,,,,,
2022-02-13 13:12:52 +07,2022-02-13 13:12:52 +07,0,0.226,0,33,70,1006,128314,0,44.990002,1.33,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-13 13:22:52 +07,2022-02-13 13:22:52 +07,0,0.357,1134116864,33,69,1005,45874,0,26.370001,0.78,0,0,1,3.9,6.7,0,0,0,0,,,,,
2022-02-13 13:32:52 +07,2022-02-13 13:32:52 +07,0,0.304,1129480192,33,69,1005,131884,0,44.049999,1.24,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-13 13:42:52 +07,2022-02-13 13:42:52 +07,0,0.174,0,34,68,1005,128698,0,42.889999,1.21,0,0,1,4.4,7.2,0,0,0,0,,,,,
2022-02-13 13:52:52 +07,2022-02-13 13:52:52 +07,0,0.424,1135017984,34,68,1005,131563,0,46.799999,1.29,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-13 14:02:52 +07,2022-02-13 14:02:52 +07,0,1.699,1128582349,34,67,1005,123129,0,39.889999,1.1,0,0,1,3.9,6.3,0,0,0,0,,,,,
2022-02-13 14:12:52 +07,2022-02-13 14:12:52 +07,0,2.295,1127396147,34,64,1005,127618,0,43.57,1.17,0,0,1,4.2,6.6,0,0,0,0,,,,,
2022-02-13 14:22:52 +07,2022-02-13 14:22:52 +07,0,2.732,1129624371,35,65,1004,115748,0,40.48,1.07,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-13 14:32:52 +07,2022-02-13 14:32:52 +07,0,0.671,1132717670,34,65,1004,98523,0,35.290001,0.92,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-13 14:42:52 +07,2022-02-13 14:42:52 +07,0,0.386,1134765670,34,66,1004,36387,0,17.530001,0.45,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-13 14:52:52 +07,2022-02-13 14:52:52 +07,0,0.142,0,34,66,1004,24615,0,13.12,0.34,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-13 15:02:52 +07,2022-02-13 15:02:52 +07,0,0.16,0,33,69,1004,7273,0,6.75,0.18,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-13 15:12:52 +07,2022-02-13 15:12:52 +07,0,0.4,1129827533,32,73,1004,10888,0,6.6,0.16,0,0,1,3.8,7,0,0,0,0,,,,,
2022-02-13 15:22:52 +07,2022-02-13 15:22:52 +07,0,1.639,1128844493,31,76,1003,20197,0,10.77,0.25,0,0,1,3.9,7.2,0,0,0,0,,,,,
2022-02-13 15:32:52 +07,2022-02-13 15:32:52 +07,0,1.17,1130627072,31,78,1003,23213,0,10.66,0.23,0,0,1,3.9,7.4,0,0,0,0,,,,,
2022-02-13 15:42:52 +07,2022-02-13 15:42:52 +07,0,1.448,1128739635,30,79,1003,19117,0,9.24,0.19,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-13 15:52:52 +07,2022-02-13 15:52:52 +07,0,0.706,1133946470,30,80,1003,18769,0,9.63,0.2,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-13 16:02:52 +07,2022-02-13 16:02:52 +07,0,1.172,1129834086,30,78,1004,22214,0,10.8,0.22,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-13 16:12:52 +07,2022-02-13 16:12:52 +07,0,1.46,1129257370,30,77,1003,24311,0,11.22,0.22,0,0,1,3.7,6.6,0,0,0,0,,,,,
2022-02-13 16:22:52 +07,2022-02-13 16:22:52 +07,0,0.068,0,30,77,1004,25329,0,11.12,0.21,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-13 16:32:52 +07,2022-02-13 16:32:52 +07,0,0.137,0,30,76,1003,23035,0,10.17,0.18,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-13 16:42:52 +07,2022-02-13 16:42:52 +07,0,0.385,1129598157,31,75,1003,25454,0,10.28,0.17,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-13 16:52:52 +07,2022-02-13 16:52:52 +07,0,1.321,1129840640,31,73,1003,25757,0,9.25,0.15,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-13 17:02:52 +07,2022-02-13 17:02:52 +07,0,0.677,1127278182,32,71,1004,21161,0,8.35,0.12,0,0,1,4.3,7.2,0,0,0,0,,,,,
2022-02-13 17:12:52 +07,2022-02-13 17:12:52 +07,0,0.218,0,31,73,1004,15101,0,6.75,0.09,0,0,1,4,7,0,0,0,0,,,,,
2022-02-13 17:22:52 +07,2022-02-13 17:22:52 +07,0,0.672,1129126298,31,73,1004,10977,0,5.24,0.06,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-13 17:32:52 +07,2022-02-13 17:32:52 +07,0,0.576,1128366080,31,74,1004,9540,0,4.16,0.05,0,0,1,4,6.6,0,0,0,0,,,,,
2022-02-13 17:42:52 +07,2022-02-13 17:42:52 +07,0,0.461,1133527040,31,76,1004,7452,0,3.04,0.03,0,0,1,4,7,0,0,0,0,,,,,
2022-02-13 17:52:52 +07,2022-02-13 17:52:52 +07,0,0.172,0,31,75,1004,4855,0,2.01,0.02,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-13 18:02:52 +07,2022-02-13 18:02:52 +07,0,0.495,1132661965,31,77,1004,2213,0,1.18,0.01,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-13 18:12:52 +07,2022-02-13 18:12:52 +07,0,0.17,0,30,78,1004,1410,0,0.59,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-13 18:22:52 +07,2022-02-13 18:22:52 +07,0,0.179,0,30,79,1004,446,0,0.21,0,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-13 18:32:52 +07,2022-02-13 18:32:52 +07,0,0.787,1132521062,30,78,1004,89,0,0.06,0,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-13 18:42:52 +07,2022-02-13 18:42:52 +07,0,0.345,1132114739,30,78,1004,0,0,0.03,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-13 18:52:52 +07,2022-02-13 18:52:52 +07,0,0.462,1133471334,30,78,1004,0,0,0.03,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-13 19:02:52 +07,2022-02-13 19:02:52 +07,0,1.79,1127841792,30,78,1004,0,0,0.03,0,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-13 19:12:52 +07,2022-02-13 19:12:52 +07,0,2.153,1127304397,30,79,1005,0,0,0.03,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-13 19:22:52 +07,2022-02-13 19:22:52 +07,0,1.58,1130935091,30,80,1005,0,0,0.03,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-13 19:32:52 +07,2022-02-13 19:32:52 +07,0,0.084,0,29,81,1005,0,0,0.03,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-13 19:42:52 +07,2022-02-13 19:42:52 +07,0,1.486,1122933146,29,82,1005,0,0,0.03,0,0,0,1,4.2,7.2,0,0,0,0,,,,,
2022-02-13 19:52:52 +07,2022-02-13 19:52:52 +07,0,0.672,1133933363,29,84,1005,0,0,0.03,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-13 20:02:52 +07,2022-02-13 20:02:52 +07,0,0.912,1130659840,28,86,1005,0,0,0.02,0,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-13 20:12:52 +07,2022-02-13 20:12:52 +07,0,0.086,0,28,86,1005,0,0,0.03,0,0,0,1,3.8,7.5,0,0,0,0,,,,,
2022-02-13 20:22:52 +07,2022-02-13 20:22:52 +07,0,0.259,0,28,87,1006,0,0,0.03,0,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-13 20:32:52 +07,2022-02-13 20:32:52 +07,0,0.51,1125135155,28,87,1006,0,0,0.03,0,0,0,1,4.2,6.7,0,0,0,0,,,,,
2022-02-13 20:42:52 +07,2022-02-13 20:42:52 +07,0,2.615,1130378035,28,88,1006,0,0,0.03,0,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-13 20:52:52 +07,2022-02-13 20:52:52 +07,0,0.044,0,28,88,1006,0,0,0.03,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-13 21:02:52 +07,2022-02-13 21:02:52 +07,0,1.244,1112303206,28,88,1006,0,0,0.03,0,0,0,1,3.8,6.9,0,0,0,0,,,,,
2022-02-13 21:12:52 +07,2022-02-13 21:12:52 +07,0,0.153,0,28,87,1006,0,0,0.03,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-13 21:22:52 +07,2022-02-13 21:22:52 +07,0,0.592,1117847552,27,85,1006,0,0,0.03,0,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-13 21:32:52 +07,2022-02-13 21:32:52 +07,0,0.14,0,27,84,1006,0,0,0.03,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-13 21:42:52 +07,2022-02-13 21:42:52 +07,0,1.334,1132252365,27,85,1007,0,0,0.03,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-13 21:52:52 +07,2022-02-13 21:52:52 +07,0,0.157,0,27,85,1007,0,0,0.03,0,0,0,1,4.1,6.6,0,0,0,0,,,,,
2022-02-13 22:02:52 +07,2022-02-13 22:02:52 +07,0,0.84,1128949350,27,85,1007,0,0,0.02,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-13 22:12:52 +07,2022-02-13 22:12:52 +07,0,0.809,1126996378,27,86,1007,0,0,0.02,0,0,0,1,4,6.6,0,0,0,0,,,,,
2022-02-13 22:22:52 +07,2022-02-13 22:22:52 +07,0,2.126,1117048013,27,86,1007,0,0,0.02,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-13 22:32:52 +07,2022-02-13 22:32:52 +07,0,1.632,1113640141,27,87,1007,0,0,0.02,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-13 22:42:52 +07,2022-02-13 22:42:52 +07,0,0.164,0,27,87,1007,0,0,0.03,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-13 22:52:52 +07,2022-02-13 22:52:52 +07,0,0.043,0,27,88,1007,0,0,0.02,0,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-13 23:02:52 +07,2022-02-13 23:02:52 +07,0,0.573,1116209152,27,89,1007,0,0,0.02,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-13 23:12:52 +07,2022-02-13 23:12:52 +07,0,1.693,1115003290,26,90,1007,0,0,0.02,0,0,0,1,4.2,6.7,0,0,0,0,,,,,
2022-02-13 23:22:52 +07,2022-02-13 23:22:52 +07,0,1.767,1117742694,26,91,1007,0,0,0.02,0,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-13 23:32:52 +07,2022-02-13 23:32:52 +07,0,2.467,1113430426,26,91,1007,0,0,0.02,0,0,0,1,4.3,6.9,0,0,0,0,,,,,
2022-02-13 23:42:52 +07,2022-02-13 23:42:52 +07,0,0.132,0,26,92,1007,0,0,0.02,0,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-13 23:52:52 +07,2022-02-13 23:52:52 +07,0,0.092,0,26,93,1007,0,0,0.02,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-14 00:02:52 +07,2022-02-14 00:02:52 +07,0,0.138,0,26,94,1007,0,0,0.03,0,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-14 00:12:52 +07,2022-02-14 00:12:52 +07,0,0.457,1114243072,26,94,1007,0,0,0.03,0,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-14 00:22:52 +07,2022-02-14 00:22:52 +07,0,0.73,1120324813,26,95,1007,0,0,0.02,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-14 00:32:52 +07,2022-02-14 00:32:52 +07,0,0.121,0,26,95,1007,0,0,0.02,0,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-14 00:42:52 +07,2022-02-14 00:42:52 +07,0,1.812,1116995584,26,95,1006,0,0,0.02,0,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-14 00:52:52 +07,2022-02-14 00:52:52 +07,0,0.498,1115697971,26,95,1006,0,0,0.02,0,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-14 01:02:52 +07,2022-02-14 01:02:52 +07,0,0.715,1123169075,26,95,1006,0,0,0.02,0,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-14 01:12:52 +07,2022-02-14 01:12:52 +07,0,1.219,1117270835,26,95,1006,0,0,0.02,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-14 01:22:52 +07,2022-02-14 01:22:52 +07,0,0.211,0,25,96,1006,0,0,0.02,0,0,0,1,3.8,7.2,0,0,0,0,,,,,
2022-02-14 01:32:52 +07,2022-02-14 01:32:52 +07,0,0.185,0,25,96,1006,0,0,0.02,0,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-14 01:42:52 +07,2022-02-14 01:42:52 +07,0,0.082,0,25,97,1006,0,0,0.02,0,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-14 01:52:52 +07,2022-02-14 01:52:52 +07,0,0.603,1099956224,25,96,1006,0,0,0.02,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-14 02:02:52 +07,2022-02-14 02:02:52 +07,0,0.363,1118306304,25,97,1006,0,0,0.02,0,0,0,1,3.8,6.9,0,0,0,0,,,,,
2022-02-14 02:12:52 +07,2022-02-14 02:12:52 +07,0,0.345,1114846003,25,97,1006,0,0,0.02,0,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-14 02:22:52 +07,2022-02-14 02:22:52 +07,0,1.159,1118188339,25,96,1006,0,0,0.02,0,0,0,1,4,7.2,0,0,0,0,,,,,
2022-02-14 02:32:52 +07,2022-02-14 02:32:52 +07,0,0.525,1115448934,25,96,1006,0,0,0.02,0,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-14 02:42:52 +07,2022-02-14 02:42:52 +07,0,1.311,1116051866,25,96,1006,0,0,0.02,0,0,0,1,3.9,6.8,0,0,0,0,,,,,
2022-02-14 02:52:52 +07,2022-02-14 02:52:52 +07,0,0.689,1111726490,25,97,1005,0,0,0.02,0,0,0,1,3.8,7,0,0,0,0,,,,,
2022-02-14 03:02:52 +07,2022-02-14 03:02:52 +07,0,0.271,0,25,97,1005,0,0,0.02,0,0,0,1,4.3,7.2,0,0,0,0,,,,,
2022-02-14 03:12:52 +07,2022-02-14 03:12:52 +07,0,0.184,0,25,97,1005,0,0,0.02,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-14 03:22:52 +07,2022-02-14 03:22:52 +07,0,0.972,1118581555,25,97,1005,0,0,0.02,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-14 03:32:52 +07,2022-02-14 03:32:52 +07,0,0.142,0,25,97,1005,0,0,0.02,0,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-14 03:42:52 +07,2022-02-14 03:42:52 +07,0,0.27,0,25,97,1005,0,0,0.03,0,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-14 03:52:52 +07,2022-02-14 03:52:52 +07,0,0.027,0,25,97,1005,0,0,0.02,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-14 04:02:52 +07,2022-02-14 04:02:52 +07,0,0.145,0,25,97,1005,0,0,0.02,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-14 04:12:52 +07,2022-02-14 04:12:52 +07,0,0.616,1118883021,25,97,1005,0,0,0.03,0,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-14 04:22:52 +07,2022-02-14 04:22:52 +07,0,0.261,0,25,97,1005,0,0,0.03,0,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-14 04:32:52 +07,2022-02-14 04:32:52 +07,0,0.131,0,25,97,1005,0,0,0.03,0,0,0,1,3.9,7.2,0,0,0,0,,,,,
2022-02-14 04:42:52 +07,2022-02-14 04:42:52 +07,0,0.696,1116667904,25,97,1005,0,0,0.03,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-14 04:52:52 +07,2022-02-14 04:52:52 +07,0,1.248,1118896128,25,97,1005,0,0,0.03,0,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-14 05:02:52 +07,2022-02-14 05:02:52 +07,0,0.119,0,25,97,1005,0,0,0.03,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-14 05:12:52 +07,2022-02-14 05:12:52 +07,0,0.433,1116825190,25,98,1005,0,0,0.03,0,0,0,1,4.3,7,0,0,0,0,,,,,
2022-02-14 05:22:52 +07,2022-02-14 05:22:52 +07,0,0.36,1121137459,25,98,1005,0,0,0.03,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-14 05:32:52 +07,2022-02-14 05:32:52 +07,0,1.259,1117362586,25,98,1006,0,0,0.03,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-14 05:42:52 +07,2022-02-14 05:42:52 +07,0,0.084,0,25,98,1006,0,0,0.03,0,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-14 05:52:52 +07,2022-02-14 05:52:52 +07,0,0.508,1120835994,25,98,1006,0,0,0.03,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-14 06:02:52 +07,2022-02-14 06:02:52 +07,0,0.72,1117782016,25,98,1006,0,0,0.04,0,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-14 06:12:52 +07,2022-02-14 06:12:52 +07,0,0.169,0,25,98,1006,0,0,0.03,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-14 06:22:52 +07,2022-02-14 06:22:52 +07,0,0.126,0,25,98,1006,0,0,0.04,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-14 06:32:52 +07,2022-02-14 06:32:52 +07,0,0.124,0,25,98,1006,62,0,0.06,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-14 06:42:52 +07,2022-02-14 06:42:52 +07,0,0.359,1109367194,25,98,1007,401,0,0.2,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-14 06:52:52 +07,2022-02-14 06:52:52 +07,0,0.2,0,25,98,1007,910,0,0.47,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-14 07:02:52 +07,2022-02-14 07:02:52 +07,0,0.355,1113168282,25,97,1007,1936,0,0.77,0,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-14 07:12:52 +07,2022-02-14 07:12:52 +07,0,0.311,1135345664,25,97,1007,4426,0,1.72,0.02,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-14 07:22:52 +07,2022-02-14 07:22:52 +07,0,1.107,1115553792,25,96,1007,7015,0,2.79,0.03,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-14 07:32:52 +07,2022-02-14 07:32:52 +07,0,1.466,1117362586,25,96,1007,6675,0,3.34,0.04,0,0,1,3.8,7.1,0,0,0,0,,,,,
2022-02-14 07:42:52 +07,2022-02-14 07:42:52 +07,0,0.223,0,26,96,1008,7505,0,3.85,0.05,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-14 07:52:52 +07,2022-02-14 07:52:52 +07,0,0.215,0,26,95,1008,9335,0,4.44,0.06,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-14 08:02:52 +07,2022-02-14 08:02:52 +07,0,0.123,0,26,94,1008,10245,0,4.76,0.07,0,0,1,4.2,6.5,0,0,0,0,,,,,
2022-02-14 08:12:52 +07,2022-02-14 08:12:52 +07,0,0.461,1117585408,26,94,1008,9808,0,4.55,0.07,0,0,1,4.1,6.7,0,0,0,0,,,,,
2022-02-14 08:22:52 +07,2022-02-14 08:22:52 +07,0,0.124,0,26,94,1008,10602,0,4.81,0.08,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-14 08:32:52 +07,2022-02-14 08:32:52 +07,0,0.487,1110782771,26,93,1008,13771,0,6.06,0.11,0,0,1,4,7.2,0,0,0,0,,,,,
2022-02-14 08:42:52 +07,2022-02-14 08:42:52 +07,0,0.933,1123221504,27,92,1009,17439,0,7.48,0.15,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-14 08:52:52 +07,2022-02-14 08:52:52 +07,0,1.232,1117205299,27,93,1009,22134,0,9.29,0.19,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-14 09:02:52 +07,2022-02-14 09:02:52 +07,0,0.779,1118266982,27,92,1009,22134,0,10,0.21,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-14 09:12:52 +07,2022-02-14 09:12:52 +07,0,0.227,0,27,91,1009,19518,0,8.48,0.19,0,0,1,4.3,7.1,0,0,0,0,,,,,
2022-02-14 09:22:52 +07,2022-02-14 09:22:52 +07,0,0.188,0,28,90,1009,31701,0,13.46,0.31,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-14 09:32:52 +07,2022-02-14 09:32:52 +07,0,0.263,0,28,89,1010,29916,0,13.69,0.32,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-14 09:42:52 +07,2022-02-14 09:42:52 +07,0,0.224,0,28,90,1010,25668,0,11.54,0.28,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-14 09:52:52 +07,2022-02-14 09:52:52 +07,0,0.32,1091672474,28,89,1010,33236,0,14.3,0.37,0,0,1,3.8,6.9,0,0,0,0,,,,,
2022-02-14 10:02:52 +07,2022-02-14 10:02:52 +07,0,1.609,1119892275,29,88,1010,43723,0,18.43,0.48,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-14 10:12:52 +07,2022-02-14 10:12:52 +07,0,0.561,1108790477,29,86,1010,37565,0,17.18,0.45,0,0,1,4.1,6.5,0,0,0,0,,,,,
2022-02-14 10:22:52 +07,2022-02-14 10:22:52 +07,0,0.801,1118712627,29,85,1010,32317,0,14.71,0.39,0,0,1,3.9,6.8,0,0,0,0,,,,,
2022-02-14 10:32:52 +07,2022-02-14 10:32:52 +07,0,0.072,0,29,85,1010,32924,0,14.33,0.39,0,0,1,4,7,0,0,0,0,,,,,
2022-02-14 10:42:52 +07,2022-02-14 10:42:52 +07,0,0.124,0,29,85,1010,41492,0,18.059999,0.5,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-14 10:52:52 +07,2022-02-14 10:52:52 +07,0,0.668,1133953024,30,84,1010,51283,0,22.49,0.63,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-14 11:02:52 +07,2022-02-14 11:02:52 +07,0,0.156,0,30,82,1010,45508,0,20.700001,0.59,0,0,1,4.3,6.9,0,0,0,0,,,,,
2022-02-14 11:12:52 +07,2022-02-14 11:12:52 +07,0,0.533,1108239974,30,82,1009,51327,0,21.809999,0.63,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-14 11:22:52 +07,2022-02-14 11:22:52 +07,0,0.494,1134467482,30,82,1009,36048,0,16.48,0.46,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-14 11:32:52 +07,2022-02-14 11:32:52 +07,0,0.723,1127520666,30,81,1009,35289,0,16.620001,0.47,0,0,1,4.4,6.9,0,0,0,0,,,,,
2022-02-14 11:42:52 +07,2022-02-14 11:42:52 +07,0,1.67,1132947046,30,81,1009,40787,0,18.59,0.54,0,0,1,4.1,6.4,0,0,0,0,,,,,
2022-02-14 11:52:52 +07,2022-02-14 11:52:52 +07,0,1.857,1132907725,30,80,1009,45910,0,21.780001,0.64,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-14 12:02:52 +07,2022-02-14 12:02:52 +07,0,0.915,1133232128,30,81,1009,46775,0,23.469999,0.69,0,0,1,4.3,6.9,0,0,0,0,,,,,
2022-02-14 12:12:52 +07,2022-02-14 12:12:52 +07,0,0.257,0,31,79,1009,62180,0,31.75,0.94,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-14 12:22:52 +07,2022-02-14 12:22:52 +07,0,1.935,1132802867,31,76,1009,132313,0,46.459999,1.46,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-14 12:32:52 +07,2022-02-14 12:32:52 +07,0,2.353,1133261619,31,75,1008,50658,0,26.620001,0.8,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-14 12:42:52 +07,2022-02-14 12:42:52 +07,0,0.792,1131990221,32,76,1008,46972,0,24.77,0.72,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-14 12:52:52 +07,2022-02-14 12:52:52 +07,0,1.26,1127992525,31,76,1008,43420,0,23.15,0.68,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-14 13:02:52 +07,2022-02-14 13:02:52 +07,0,2.098,1129100083,31,75,1008,42268,0,22.719999,0.65,0,0,1,4,7,0,0,0,0,,,,,
2022-02-14 13:12:52 +07,2022-02-14 13:12:52 +07,0,0.34,1130384589,31,76,1008,57709,0,28.280001,0.79,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-14 13:22:52 +07,2022-02-14 13:22:52 +07,0,0.851,1133494272,31,76,1008,81895,0,34.93,0.97,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-14 13:32:52 +07,2022-02-14 13:32:52 +07,0,0.634,1130122445,31,76,1007,96443,0,39.59,1.11,0,0,1,4.3,6.7,0,0,0,0,,,,,
