gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-01-01 23:36:22 +07,2023-01-01 23:36:21 +07,32,0.662,54.700001,23,62,1014,0,0,0.01,0,0,0,1,4,7.6,1.417,48,2.215,35
2023-01-01 23:46:22 +07,2023-01-01 23:46:21 +07,32,0.941,68.199997,23,63,1014,0,0,0.01,0,0,0,1,4,7.6,1.974,51,2.61,50
2023-01-01 23:56:22 +07,2023-01-01 23:56:22 +07,32,0.56,77.599998,23,64,1014,0,0,0.02,0,0,0,1,4,7.6,0.835,71,1.692,26
2023-01-02 00:06:22 +07,2023-01-02 00:06:22 +07,32,0.608,67.599998,23,63,1014,0,0,0.02,0,0,0,1,4,7.6,0.974,41,1.903,56
2023-01-02 00:16:22 +07,2023-01-02 00:16:22 +07,32,0.428,46.200001,23,63,1014,0,0,0.02,0,0,0,1,4,7.6,1.164,37,1.442,42
2023-01-02 00:26:22 +07,2023-01-02 00:26:22 +07,32,0.237,0,23,64,1014,0,0,0.02,0,0,0,1,4,7.6,0.711,31,1.355,25
2023-01-02 00:36:22 +07,2023-01-02 00:36:21 +07,32,0.292,0,23,64,1014,0,0,0.02,0,0,0,1,4,7.6,0.489,350,1.265,324
2023-01-02 00:46:22 +07,2023-01-02 00:46:21 +07,32,0.413,348.700012,23,66,1014,0,0,0.02,0,0,0,1,4,7.6,0.965,313,1.704,299
2023-01-02 00:56:22 +07,2023-01-02 00:56:22 +07,32,0.409,42,22,68,1014,0,0,0.02,0,0,0,1,4,7.6,0.667,7,1.209,343
2023-01-02 01:06:22 +07,2023-01-02 01:06:21 +07,32,0.409,58.700001,22,69,1014,0,0,0.02,0,0,0,1,4,7.6,0.646,11,1.341,318
2023-01-02 01:16:22 +07,2023-01-02 01:16:22 +07,32,0.472,64.199997,22,70,1013,0,0,0.01,0,0,0,1,4,7.6,0.792,11,1.554,354
2023-01-02 01:26:22 +07,2023-01-02 01:26:21 +07,32,0.538,50.099998,22,71,1013,0,0,0.01,0,0,0,1,4,7.6,0.68,6,1.046,354
2023-01-02 01:36:22 +07,2023-01-02 01:36:22 +07,32,0.562,69.699997,21,72,1013,0,0,0.01,0,0,0,1,4,7.6,0.615,56,0.755,25
