gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-10-01 22:57:05 +07,2022-10-01 22:57:04 +07,32,1.525,80.099998,28,88,1007,0,0,0.01,0,0,0,1,4,7.1,2.262,83,3.127,79
2022-10-01 23:07:05 +07,2022-10-01 23:07:04 +07,32,1.437,77.599998,28,88,1007,0,0,0.01,0,0,0,1,4,7.1,1.995,70,2.911,57
2022-10-01 23:17:05 +07,2022-10-01 23:17:04 +07,32,1.693,77.599998,28,89,1007,0,0,0.01,0,0,0,1,4,7.1,2.222,83,2.949,110
2022-10-01 23:27:05 +07,2022-10-01 23:27:04 +07,32,1.359,81.099998,28,89,1007,0,0,0.01,0,0,0,1,4,7.1,1.89,74,2.794,66
2022-10-01 23:37:05 +07,2022-10-01 23:37:05 +07,32,1.568,78.699997,28,90,1007,0,0,0.01,0,0,0,1,4,7.1,2.148,72,2.687,61
2022-10-01 23:47:05 +07,2022-10-01 23:47:04 +07,32,1.266,115.800003,28,89,1007,0,0,0.01,0,0,0,1,4,7.1,2.629,186,4.188,177
2022-10-01 23:57:05 +07,2022-10-01 23:57:04 +07,32,1.091,135.100006,27,87,1007,0,0,0.01,0,0,0,1,4,7.1,1.788,175,3.729,245
2022-10-02 00:07:05 +07,2022-10-02 00:07:04 +07,32,1.685,202.600006,26,90,1007,0,122,0.01,0,0,0,1,4,7.1,2.329,188,4.269,268
2022-10-02 00:17:05 +07,2022-10-02 00:17:04 +07,32,1.035,97.900002,25,95,1007,0,254,0.01,0,0,0,1,4,7.1,1.519,176,2.593,270
2022-10-02 00:27:05 +07,2022-10-02 00:27:04 +07,32,1.135,93.5,25,97,1007,0,14,0.01,0,0,0,1,4,7.1,1.365,97,1.963,136
2022-10-02 00:37:05 +07,2022-10-02 00:37:05 +07,32,1.257,89.199997,25,98,1007,0,51,0.01,0,0,0,1,4,7.1,1.812,126,2.777,154
2022-10-02 00:47:05 +07,2022-10-02 00:47:04 +07,32,1.467,107.300003,25,98,1007,0,47,0.01,0,0,0,1,4,7.1,2.028,131,2.614,146
2022-10-02 00:57:05 +07,2022-10-02 00:57:04 +07,32,1.19,90.699997,25,99,1007,0,9,0.01,0,0,0,1,4,7.1,1.487,96,1.997,94
2022-10-02 01:07:05 +07,2022-10-02 01:07:04 +07,32,1.166,90.300003,25,99,1007,0,0,0.01,0,0,0,1,4,7.1,1.718,129,2.256,158
2022-10-02 01:17:05 +07,2022-10-02 01:17:04 +07,32,1.207,88.699997,25,99,1007,0,31,0.01,0,0,0,1,4,7.1,1.481,111,2.36,141
2022-10-02 01:27:05 +07,2022-10-02 01:27:04 +07,32,1.344,96,25,98,1006,0,14,0.01,0,0,0,1,4,7.1,1.647,116,2.033,124
